AAPL,MSFT,AMZN,GOOGL,TSLA
25.08894539,38.05049896,39.43600082,51.59378052,13.06999969
25.97676086,38.05450058,39.52299881,51.34737396,13.09399986
26.85992813,38.48450089,40.06150055,52.19615173,13.36133289
26.7088623,38.92599869,39.89849854,52.25091171,13.69333267
26.39743042,38.75500107,39.76950073,51.95885468,13.75599957
26.39510727,39.01100159,39.98899841,51.84933472,13.64266682
26.39045715,39.48699951,40.25149918,52.71637726,13.68133259
26.63913727,40.23500061,40.79750061,52.77114868,13.76200008
26.19523239,40.28749847,40.7480011,52.41520691,13.82999992
26.23474312,39.95800018,40.13249969,51.93148422,13.93266678
26.28354836,40.80550003,40.53649902,52.88978958,13.72066689
26.48341942,41.43600082,40.50299835,52.96281052,13.75133324
26.072052,41.45249939,40.13199997,52.38781738,13.38000011
26.27425194,41.8655014,40.20299911,52.57035446,13.60200024
26.15107155,41.8370018,40.01900101,52.40607071,14.24666691
26.26262856,41.70149994,40.13949966,52.24178696,14.09399986
26.27425194,42.2179985,40.06150055,52.6068573,13.89733315
26.4694767,42.08300018,40.15399933,52.69813156,13.39999962
26.50898361,41.9715004,40.03549957,52.75289536,13.10733318
26.97149086,42.08549881,40.70849991,52.97192383,13.39666653
27.02959251,41.54999924,40.47850037,52.19615173,13.34000015
27.27129745,41.70449829,40.58850098,52.12313843,13.43400002
27.1876297,41.4640007,40.20399857,51.9497261,13.34933281
27.33869743,41.14799881,40.22999954,52.40607071,13.100667
27.32010651,40.64749908,40.34199905,52.22353745,12.93066692
27.30151749,40.88249969,41.07450104,52.62512207,13.2733326
27.22017097,40.8844986,41.34199905,52.5064621,13.57066727
27.20623016,40.51599884,41.08150101,52.25091171,13.2733326
27.09931564,40.94950104,41.20299911,54.45048141,13.33933258
27.34334946,41.90449905,41.78699875,55.67346191,13.51733303
27.48279762,41.75899887,41.42750168,55.66434479,13.48933315
26.86457825,41.12950134,41.10499954,55.33577728,13.48266697
26.6065979,40.91799927,40.86750031,54.85203934,13.600667
26.42996407,38.81600189,40.97800064,54.64212799,13.33133316
26.38812828,39.49100113,40.49499893,54.68776703,13.18200016
25.91168213,39.27050018,40.27399826,54.5782547,12.7193327
25.93492699,38.27799988,39.42100143,54.24055862,12.53466702
25.65693665,38.35150146,39.10950089,54.03976822,12.49466705
25.42567062,37.75249863,39.05500031,53.58343124,12.70400047
25.79242706,39.24649811,40.10150146,55.14411545,12.88066673
25.94427299,39.38750076,40.59899902,55.18974304,12.99600029
25.90222359,38.59400177,40.27949905,54.91593933,12.67066669
25.18038177,37.11899948,39.01449966,53.57430649,12.35666656
25.3298893,36.95050049,38.58750153,53.86635971,12.57066727
24.6944809,35.95349884,37.6609993,53.04495621,12.09666729
25.02153206,37.16199875,38.75799942,54.09243011,12.25133324
25.69431305,37.32450104,38.99900055,54.80913162,12.26200008
25.68497276,37.81999969,39.30799866,55.71878052,12.57733345
25.71067047,38.00799942,38.79850006,55.45232773,12.33466721
26.10079193,39,39.24000168,55.92093277,12.30133343
26.11713982,39.26649857,39.25,56.15982819,12.74466705
25.9839859,39.00600052,38.95000076,55.4982605,12.8760004
26.11480522,39.01850128,39.01150131,55.61770248,13.10999966
26.0634079,38.33850098,39.28950119,55.69122314,13.07466698
26.0377121,38.12599945,39.47200012,56.13227081,12.63799953
25.81812859,37.5284996,38.79399872,55.36962128,12.62666702
25.57750893,37.18249893,38.21649933,54.39564896,12.12533283
25.67328644,37.01699829,38.22299957,54.44158936,12.09799957
25.48874664,37.9679985,38.9109993,55.33287048,12.4533329
25.68497276,38.23600006,38.80899811,55.08478165,12.39000034
25.9372673,38.52099991,39.57350159,56.38954926,12.87666702
26.19189835,38.36650085,39.75849915,56.05875778,12.81933308
26.61939049,38.43299866,40.47249985,56.94085312,12.81200027
26.46755028,38.00600052,40.39500046,57.12461853,12.82866669
26.90906525,38.71699905,40.76699829,57.86888885,13.21000004
26.90906525,38.44100189,40.89450073,57.59323883,13.24600029
27.05623436,38.04999924,40.78250122,57.50134659,13.17199993
27.09127998,37.88850021,40.49200058,57.24406815,13.49933338
27.24778748,38.29999924,40.625,58.45695114,13.51533318
27.3202095,38.56100082,40.75999832,58.38344193,13.91933346
27.34591293,38.52999878,40.61000061,58.38344193,13.84666729
27.16602898,38.31700134,40.48400116,58.39263153,13.89666653
27.21975899,38.02949905,40.38999939,58.10778427,14.22266674
27.39262581,38.56999969,40.49649811,58.14453888,14.63533306
27.27582741,38.60649872,40.22850037,57.87807846,14.649333
27.26881218,38.25749969,40.14400101,57.79538345,14.31200027
27.05623436,37.49349976,39.62250137,57.0970459,14.24600029
27.13332367,37.68349838,40.40050125,57.50134659,14.4659996
27.10295486,37.85900116,40.38850021,57.24406815,15.13266659
27.24078369,39.02249908,40.65100098,57.24406815,15.11666679
27.54447746,39.79949951,41.26050186,57.740242,15.26733303
27.79676437,39.84600067,41.35900116,57.55648041,15.41866684
27.82480049,39.79499817,41.30049896,57.53810501,15.32466698
27.97430801,39.95100021,41.49300003,58.06184387,15.31533337
27.85750008,40.68199921,41.47650146,57.52891922,15.30599976
27.80844498,40.85699844,41.54700089,57.61160278,15.85000038
28.03270912,40.48600006,41.3730011,57.45540237,15.70533276
28.03037262,40.37400055,41.45100021,57.42783356,15.89066696
27.98131371,40.45199966,41.21849823,57.24406815,16.25066757
28.03270912,40.41650009,41.40850067,57.64836121,16.31533241
28.05140114,40.89400101,42.2215004,57.85050583,16.59466743
28.02570343,41.12200165,42.47650146,58.3650589,16.97400093
28.47188377,41.82600021,42.92250061,58.51207352,16.96466637
28.4859066,41.95750046,42.84899902,59.05419922,16.83399963
28.48823547,41.78850174,42.25149918,60.44165421,16.86333275
28.41348457,41.51900101,41.19150162,59.84439087,16.70866776
28.34807587,41.17399979,41.0094986,59.40335464,16.79533386
30.07675934,41.61750031,40.76200104,58.42019653,16.61599922
30.02536774,41.99750137,40.9129982,58.04345322,16.77000046
30.15384865,40.50999832,41.00650024,58.51207352,16.75533295
30.43651581,40.38199997,41.08100128,58.47531509,17.18466759
30.72618484,40.625,41.46149826,58.28236771,17.16533279
30.84532738,40.98550034,41.49399948,58.1996727,17.47200012
31.06821442,41.06800079,41.50299835,58.86123657,17.94666672
30.99781609,41.3730011,41.74250031,58.80610657,17.94866753
31.27233124,41.82649994,41.94800186,59.4676857,18.70666695
31.67822456,41.81949997,42.00149918,59.68954468,18.73200035
31.79318047,42.13499832,41.86600113,59.652565,18.65066719
31.75564003,42.20700073,42.10850143,59.64332581,17.93000031
31.84244728,42.25350189,42.32749939,59.73575974,18.14866638
32.07237244,42.8219986,42.46350098,59.61558533,18.49266624
32.16857147,42.7804985,42.56800079,59.49541473,18.23399925
32.03250122,42.60950089,42.54999924,59.73575974,17.06599998
32.06299973,42.26200104,42.39049911,59.73575974,17.13333321
32.12634659,42.43199921,42.48350143,59.37523651,16.41533279
32.14041138,42.2519989,42.24649811,59.14412689,16.66600037
32.79735947,42.65399933,42.83750153,60.03157425,16.66799927
32.60261917,42.44549942,42.49250031,59.17185974,16.69866753
32.79500961,42.49399948,42.45399857,59.3937149,16.77133369
32.69177246,42.33050156,42.36349869,59.41221237,16.74733353
32.7340126,42.30099869,42.55749893,59.53238678,16.57266617
32.61200333,42.52500153,42.68199921,60.07778931,16.45800018
32.53692627,42.65000153,42.89199829,59.83744812,16.32666779
32.64484406,42.6230011,43.07049942,60.02233505,16.24600029
32.65893936,42.72949982,43.22900009,59.81894302,16.41133308
32.60966492,42.62649918,43.29550171,59.54162979,17.20000076
32.95454407,42.64849854,43.41949844,59.85593414,17.04866791
33.0085144,42.67100143,43.5,59.75424194,17.46999931
32.84427643,42.6155014,43.61849976,59.96686172,17.43333244
33.18917084,42.8484993,43.39550018,60.02233505,17.46133232
32.80908585,42.15999985,42.50699997,59.35674667,16.71199989
33.17977905,42.40299988,42.49000168,60.11476517,17.00066757
33.06247711,42.36899948,41.98249817,59.96686172,16.98533249
32.99678421,42.2804985,41.75699997,60.0685463,17.54400063
33.05308151,42.3409996,41.92549896,60.17947769,18.01466751
33.73817825,42.79999924,42.03150177,60.35510635,18.49666786
33.81324768,43.7159996,42.49349976,60.52151489,18.49200058
33.76866531,43.81700134,42.47399902,60.74337387,18.52799988
33.7053299,44.32699966,42.38999939,60.88203812,18.55333328
33.71471405,44.57550049,42.83750153,60.59547043,19.90133286
33.96575165,45.34149933,42.62850189,60.76185989,20.24666786
33.78979111,45.4640007,42.44549942,60.604702,19.66666794
33.7053299,44.91400146,42.25500107,60.76185989,19.91333389
33.63024521,44.74399948,42.10499954,60.71563721,20.1693325
33.59036255,45.35200119,42.08499908,60.57697678,20.82600021
33.22904968,45.11800003,41.99399948,60.5307579,20.5806675
33.26894379,44.81150055,42.07300186,60.29966354,19.78933334
33.09296799,44.23350143,42.00899887,60.04081726,20.26666641
33.27597427,45.09949875,42.75650024,60.5307579,20.09600067
33.12817383,45.18899918,42.69950104,60.44754791,20.01666641
33.00615692,44.95999908,42.82550049,60.12401581,20.36800003
33.41909027,45.10300064,43.00400162,60.54923248,20.1673336
33.37918854,44.92649841,42.94749832,61.38122559,20.37333298
33.70063782,45.37049866,43.94649887,62.42582703,20.53533363
33.90944672,45.38100052,44.44200134,62.78632736,20.9193325
33.71002197,45.46450043,44.45700073,62.70314407,20.6779995
33.73582077,45.91899872,44.5719986,63.10987091,20.57533264
33.70297623,46.24950027,46.22600174,63.28552246,20.93799973
34.39041138,47.41149902,46.64099884,64.16372681,21.52199936
34.60860443,47.34700012,46.85449982,64.06201935,21.25933266
34.50303268,47.05149841,47.42250061,63.85866547,20.73466682
34.37868881,46.87649918,47.73600006,63.60906219,19.69733238
34.94880295,46.70750046,47.51399994,63.78468704,20.55666733
35.89900208,47.45199966,47.93450165,63.72924423,20.47933388
36.12893677,47.64099884,47.83549881,63.82167053,21.4173336
35.95766068,47.44749832,47.74200058,64.07126617,21.68133354
36.26863861,47.38100052,47.79449844,63.28552246,21.54000092
36.77515411,48.06750107,47.75699997,63.21155548,21.65399933
36.68091583,47.89849854,47.96099854,63.25777435,21.05866623
36.62673569,48.30350113,48.23049927,64.53149414,21.13400078
35.39696884,47.23799896,47.10850143,62.73713684,20.40733337
35.93645859,47.92449951,47.52500153,62.9509697,20.8706665
36.05896759,47.99200058,47.73249817,62.93238068,20.72200012
36.27806091,48.53350067,48.20349884,63.63895798,20.69000053
36.23329926,48.57699966,48.52750015,63.85280228,20.25733376
36.12492752,49.01750183,48.88050079,63.9364624,20.68133354
36.24979019,49.66899872,49.5929985,64.72673798,21.12199974
36.18854141,49.78900146,49.66350174,65.04282379,21.6760006
36.20267105,49.83499908,49.80849838,65.46121979,22.34000015
35.98828125,49.73099899,49.35449982,64.93127441,22.73399925
36.08723831,49.79750061,49.41450119,65.17299652,22.69133377
36.62201691,50.33649826,49.80599976,66.71632385,22.65666771
36.26392365,50.56700134,50.19400024,67.19978333,23.1546669
36.38643646,50.15000153,49.83399963,67.42289734,23.5233326
36.60317993,50.50350189,50.07500076,67.3020401,23.9766674
36.51364517,50.51350021,50.2140007,66.89296722,24.66666794
35.09776306,48.91550064,48.50600052,65.37752533,23.82133293
34.25907135,48.24549866,48.09049988,64.87548828,23.93400002
34.53471756,49.03950119,48.52500153,65.6843338,25.06333351
34.1978302,48.82350159,48.39649963,65.33103943,25.37733269
33.99287033,48.20849991,48.00899887,64.98705292,25.02266693
33.5169754,49.38550186,47.93099976,65.08001709,24.76000023
34.47581863,49.75849915,48.76100159,65.88889313,24.65333366
34.16249084,49.62950134,48.44950104,64.99635315,24.81599998
34.36509323,50.11149979,48.92950058,65.33103943,25.09333229
34.30855942,50.06499863,48.83100128,65.3217392,25.50733376
34.46168518,50.18700027,49.30450058,66.20497131,25.56333351
34.35331726,49.69900131,48.60449982,65.57276154,25.16600037
33.8609314,48.8390007,47.40449905,64.34553528,24.15800095
34.35567093,49.51649857,48.05049896,64.89407349,24.74933243
33.84915924,48.79650116,46.89099884,63.67616272,24.04999924
33.92926407,48.40000153,46.48400116,64.08522797,24.10733223
33.80674744,47.68299866,45.97299957,63.37863541,23.50799942
33.945755,48.56999969,46.61299896,64.2246933,21.80599976
33.62535858,48.25699997,46.3844986,63.75053406,20.58866692
33.96695709,48.93799973,47.04050064,64.57796478,20.8813324
34.17427063,49.82350159,47.54999924,65.06142426,21.06999969
34.28499985,49.70650101,47.67649841,65.07072449,21.81466675
34.33447647,50.32550049,48.38299942,66.1492157,21.96800041
34.81270599,50.03150177,48.44250107,66.72562408,21.56066704
35.11190796,50.09049988,48.84550095,67.66461945,21.85199928
35.23442078,50.5019989,48.79800034,68.19456482,21.30466652
35.35691452,51.22249985,49.34749985,68.14808655,21.88266754
35.57837677,51.34349823,49.63850021,68.66873169,21.68400002
35.41817093,51.43500137,49.60950089,69.00341034,21.99466705
35.40168762,51.28350067,49.69200134,68.60365295,21.89333344
35.83044815,51.94749832,49.91550064,68.42700195,22.83466721
35.98357773,51.99349976,48.45149994,68.97554779,22.63999939
36.15320969,52.63999939,48.26549911,68.84536743,22.92333221
35.46999359,52.29999924,47.62549973,68.01793671,22.29733276
35.22027969,51.0019989,47.91650009,67.90634155,22.33799934
35.03886795,49.38899994,47.27500153,67.59024811,21.56466675
35.3498497,49.80950165,47.32799911,67.4786911,21.30466652
37.02016068,49.79449844,47.38199997,67.18118286,21.72599983
36.65029144,49.34600067,47.01499939,67.07891083,23.13933372
36.8434639,49.37900162,47.28950119,67.57165527,23.79400063
37.41359711,49.61349869,47.28749847,67.3113327,23.6779995
37.71279144,49.49200058,47.20949936,67.67391968,24.34799957
37.94366074,49.1004982,47.00400162,67.37641144,24.23533249
36.73508453,47.84600067,46.17950058,66.39093781,23.69333267
37.24595642,48.3995018,46.50450134,67.40431213,23.8579998
37.80649567,49.16500092,46.94649887,68.41767883,24.25333214
38.22037888,49.13700104,46.90399933,68.43640137,24.15533257
38.06665421,48.9090004,47.21350098,68.83831024,24.19400024
37.33583832,48.0284996,46.38299942,67.66996002,23.46133232
37.25069046,47.92350006,46.30899811,67.75408173,23.16399956
37.18209839,47.66450119,46.04349899,67.43630219,22.52400017
37.78991699,48.34500122,47.02000046,68.38031769,22.75666618
37.83724213,47.90000153,47.12900162,67.96907043,23.51799965
37.66930771,47.62250137,46.8445015,67.94104767,23.52866745
37.80886459,47.26300049,46.52500153,68.06253052,23.2033329
38.18963623,47.30099869,46.40650177,68.07188416,23.04400063
38.53022766,47.70299911,46.78749847,68.27750397,23.15733337
38.63427734,48.37950134,47.18149948,69.17480469,23.54533386
38.78800583,49.02999878,47.76200104,69.88512421,23.7266674
38.79984665,48.91249847,47.59949875,69.10935211,23.69333267
38.3339119,48.26350021,47.07400131,68.80090332,23.30599976
38.29370499,48.38999939,47.10100174,68.60464478,22.96866608
38.13996887,48.9734993,47.49449921,69.4832077,23.37400055
37.51794434,48.29499817,47.07049942,69.1467514,22.89333344
38.19673538,48.89799881,47.16450119,69.87577057,24.24600029
38.04536057,49.12900162,47.33250046,69.80101013,24.18333244
37.75918579,49.97999954,47.52199936,70.29636383,24.41533279
37.43516922,49.61050034,47.00650024,69.88512421,25.1760006
37.81358719,49.33950043,46.76449966,70.3898468,25.32066727
37.52740479,48.70949936,46.48749924,70.24964905,25.66666794
37.54158783,48.49300003,46.8429985,70.51135254,25.00666618
36.9124794,48.66049957,47.3769989,70.04402161,24.92733383
36.27861404,48.23249817,47.37749863,69.36170959,24.43199921
35.9238472,47.75500107,47.1629982,69.54864502,23.40600014
35.60691833,46.98949814,46.7140007,68.47379303,22.99933243
36.2195015,46.93000031,46.87149811,68.47379303,23.01666641
36.47729492,47.54349899,47.99499893,69.02523041,22.73133278
36.25260162,47.81999969,48.2405014,69.04393005,22.63999939
36.45126724,48.06750107,48.68600082,69.62342072,22.73999977
36.37795258,47.95949936,48.37350082,69.73557281,22.76866722
36.5364151,47.85499954,48.60400009,69.4084549,23.20933342
36.29990005,48.27249908,48.3390007,69.81035614,23.6673336
36.75164032,49.04249954,49.2594986,71.00671387,23.6886673
36.73034668,49.47900009,49.68199921,71.03476715,23.79199982
36.858078,49.54949951,49.6155014,71.30582428,22.86266708
36.87226105,49.36000061,49.38999939,71.30582428,23.70599937
37.02599716,49.75,50.28250122,71.42731476,23.63999939
36.89591599,50.04650116,50.28250122,72.081604,23.71199989
37.13007355,50.14699936,50.39350128,72.4274292,23.70466614
37.81358719,50.31700134,50.46749878,72.57698822,23.37333298
37.95313263,50.45650101,50.54999924,72.52087402,23.71666718
37.78519821,49.84999847,50.63700104,72.53957367,23.9766674
36.89118576,49.33050156,50.09199905,72.81999207,23.45400047
36.95503616,49.14550018,50.25350189,73.66118622,23.00666618
36.93613434,48.31499863,49.27700043,73.67985535,22.46800041
37.15608978,48.79499817,49.42449951,73.70793152,22.4893322
36.99287796,48.64550018,49.57300186,73.49293518,21.72266769
37.22939301,48.62149811,49.57099915,73.61447144,21.74466705
38.5633316,55.04750061,51.68349838,78.33454132,21.39133263
39.43133545,55.54249954,51.65650177,78.40930939,21.33866692
39.98003006,55.26399994,51.65200043,77.74568939,22.10199928
39.47154236,55.18399811,52.13000107,77.74568939,21.40533257
39.76007843,54.71099854,52.14849854,78.55883789,19.95066643
40.79837799,55.58000183,52.49950027,78.64295959,20.40600014
41.21227264,56.03300095,52.13399887,78.95139313,20.18533325
41.34472275,56.15850067,52.61949921,78.76448822,20.40333366
41.68292999,56.64400101,52.91450119,79.03552246,20.29266739
41.59777832,56.45650101,52.38600159,78.59624481,20.19933319
41.46010971,56.26750183,52.20750046,78.39060211,20.19933319
41.29396439,56.45849991,52.06000137,78.44669342,21.02666664
40.66968536,56.84199905,52.08200073,78.55883789,20.57999992
40.133255,56.33449936,51.82049942,77.94825745,20.75333214
40.61272812,56.86449814,52.42350006,78.15492249,20.83333206
40.38722229,56.49399948,51.79449844,77.40343475,21.00333214
40.34688568,56.31549835,51.73300171,77.52554321,20.5826664
41.09694672,56.97449875,52.51499939,78.64338684,21.18733215
41.52893829,57.80799866,52.59600067,78.07038879,20.84000015
41.53131866,59.29999924,52.82600021,78.21128082,21.03666687
41.32243729,59.79150009,53.6004982,78.78430176,21.1206665
41.0803299,59.68000031,53.16450119,79.73305511,21.17000008
40.22819901,58.06349945,51.86899948,78.28643036,20.50266647
40.7907486,58.83750153,51.80849838,79.06609344,20.59000015
40.6008606,58.11750031,51.25350189,79.15065765,20.43533325
40.30415726,56.69749832,50.59349823,76.16345978,20.34666634
40.26618195,57.07849884,50.97999954,76.64254761,20.24666786
40.11663818,57.61750031,51.63600159,77.76038361,20.88400078
40.19022369,57.98949814,52.22850037,77.48796844,20.74933243
40.20209122,58.09999847,52.46900177,79.05672455,21.00866699
40.98537445,58.44599915,52.5984993,80.06182861,21.92733383
40.75514221,58.25400162,52.43849945,80.39060974,22.73533249
40.89044189,58.20650101,52.56949997,80.17454529,22.60199928
40.87856674,58.71300125,52.87350082,79.55458069,22.52599907
41.29396439,58.95700073,53.59999847,81.58358765,22.89666748
41.87549591,59.52899933,54.25450134,81.14208221,22.59133339
41.42925644,59.36899948,53.98899841,80.62545013,22.07333374
41.38415146,58.88100052,53.6780014,80.33422852,21.93199921
41.54081726,58.73799896,53.54249954,80.31544495,22.11066628
41.54081726,58.41799927,53.44300079,80.32485199,21.68000031
40.48692322,58.83800125,53.29249954,80.22151947,21.15266609
40.49404526,59.11299896,53.00999832,80.51273346,20.77599907
40.60798645,59.30500031,52.79750061,80.52210999,21.02400017
40.16887283,58.4734993,52.66999817,80.35302734,20.75666618
40.88806534,59.45050049,53.66049957,80.73816681,21.3686676
40.88094711,60.20999908,54.57600021,81.11390686,21.14999962
41.07083511,60.47949982,54.7879982,81.82781982,20.9746666
41.5384407,61.45700073,55.51449966,82.84233856,21.10533333
41.38415146,62.34349823,55.71049881,82.92687988,22.42733383
41.37940979,62.63499832,55.63949966,82.8705368,22.24600029
41.36990738,62.71649933,55.50699997,82.49476624,22.31999969
41.60490036,63.83399963,55.60250092,82.73901367,22.53000069
42.03452301,65.26000214,56.53250122,84.16682434,22.41466713
41.82089996,65.24299622,56.53499985,82.99265289,22.67066765
42.5116272,64.75,56.95500183,84.67408752,23.1439991
42.54959869,64.66600037,56.79850006,84.63652802,22.97133255
42.35971451,64.72899628,57.17499924,84.54257202,23.33466721
42.01316452,66.3655014,58.20800018,86.05495453,23.43733215
42.02265167,68.1269989,58.80849838,86.32736206,23.51933289
41.35329819,67.87550354,58.5644989,86.25223541,23.0593338
40.61510086,68.89749908,59.10699844,86.73130798,22.50933266
40.71004868,70.10250092,59.37799835,88.35638428,22.85666656
39.86740494,70.88400269,59.32400131,88.22486115,23.30200005
39.6324234,71.89099884,58.86849976,87.11643982,23.05466652
39.74160767,72.54450226,59.11100006,89.24878693,23.6206665
39.82468796,69.5,59.07949829,88.54427338,23.28333282
38.09668732,71.49749756,55.95999908,86.21466064,22.91666794
37.14485931,69.5,53.11949921,82.66385651,22.20866776
38.69721603,72.14199829,54.2215004,85.79193878,22.26466751
37.86881638,70.83899689,52.77050018,84.17623138,23
36.82679749,67.52500153,50.38550186,79.8551712,21.01533318
37.27723694,66.98000336,52.31349945,82.83294678,20.69466782
38.77872467,69.31150055,52.72800064,83.72533417,21.04866791
39.16719055,70.72550201,52.70700073,84.38287354,21.57733345
39.889328,72.55249786,53.63499832,85.70417023,21.4873333
41.22875595,73.08799744,54.56800079,87.45016479,22.27133369
41.09529114,72.43450165,54.77500153,86.82724762,22.36599922
40.95706177,73.41750336,55.17950058,87.50679016,22.31800079
40.77116013,74.14600372,55.6875,86.3459549,22.21999931
41.11197281,74.26699829,55.49499893,86.57245636,23.07799911
41.8269577,75,56.40449905,88.77143097,23.46999931
42.65396881,76.09750366,57.18500137,90.05498505,23.82799911
42.51574326,75.59899902,55.87549973,88.90357208,23.39933205
42.45138931,75.62249756,55.19599915,88.49774933,22.8706665
41.707798,74.67250061,53.57049942,87.62947845,22.06200027
41.99618149,75.01249695,54.20700073,87.8182373,22.34133339
42.1415596,76.18049622,54.73799896,88.37506104,22.22333336
42.10580444,76.88200378,55.04499817,88.07305145,21.87999916
41.71494675,77.25,55.7519989,88.58268738,22.15333366
42.17016602,77.59300232,56.46900177,89.12062836,21.94000053
42.89467621,78.94450378,58.04199982,91.11200714,21.8113327
43.30937958,79.91950226,58.29650116,91.32905579,23.0340004
42.89230347,79.40899658,56.99549866,89.10176086,22.78933334
42.52764893,79.55000305,57.44449997,88.57325745,21.7753334
42.57769775,79.11599731,57.5304985,88.88468933,21.70666695
42.4275589,78.58399963,56.72100067,89.28108978,21.42333221
41.77930069,77.24649811,55.00350189,87.66722107,20.90399933
41.76499557,79.32550049,54.79000092,87.89373779,20.7033329
40.81882095,79.09300232,54.70000076,87.2802887,21.10199928
40.24206543,77.2460022,52.65750122,84.741539,20.60666656
39.31019211,74.77799988,51.32749939,82.27827454,20.10266685
41.17631531,77.79299927,52.70449829,88.50718689,20.27866745
40.12051773,74.85250092,50.34700012,84.43953705,18.61199951
39.67722321,71.57099915,50.25899887,84.36401367,17.18533325
39.98705673,72.36699677,51.85699844,86.13832855,17.74200058
39.72489166,68.59950256,50.63150024,83.5429306,16.83200073
40.13242722,69.60250092,50.93399811,84.66600037,17.83533287
40.89985657,70.52850342,51.48550034,87.13871002,19.1293335
41.18346024,72.58750153,51.63199997,87.18589783,20.3813324
40.13005066,70.2614975,50.49750137,85.15679932,19.9533329
40.52806473,70.30400085,51.00450134,85.66643524,19.31066704
41.29071808,71.81099701,51.82500076,87.65779114,20.31333351
41.09767914,71.35250092,51.25299835,86.69513702,20.06200027
41.50283051,72.42500305,51.86449814,88.31842804,19.60533333
41.64344025,71.53949738,51.80199814,87.84653473,20.02266693
41.90322113,72.07499695,52.30500031,88.8752594,19.41399956
42.47999573,75.1914978,53.9679985,90.66843414,19.17933273
42.38464737,76.39199829,53.76950073,91.01763153,19.55666733
41.18346024,77.84549713,54.47249985,90.70617676,20.00533295
39.49608994,76.37449646,53.86600113,89.65858459,19.34933281
39.38170242,75.89299774,53.69049835,89.98889923,18.89133263
38.83353424,73.00450134,51.13199997,87.88431549,18.89733315
39.00274658,73.00849915,51.1495018,87.1198349,18.71266747
39.13860321,75.89800262,52.16550064,88.96019745,19.03199959
38.68577194,78.6309967,51.57249832,90.43248749,19.60533333
39.38646317,78.3065033,50.92900085,88.2618103,19.59333229
40.30166245,79.11299896,52.03749847,89.65858459,19.99466705
42.0819931,78.48400116,51.30250168,88.25238037,20.07666779
42.15824127,78.60399628,51.31499863,88.78088379,18.96333313
43.81225204,79.04750061,52.54999924,89.80961609,19.6060009
44.12923813,80.00700378,52.97299957,90.80998993,20.18466759
44.34133911,79.61949921,52.92950058,90.42306519,20.1313324
44.65356064,80.40000153,54.44749832,91.48951721,20.45666695
45.29227829,80.45400238,55.27349854,92.40497589,20.33466721
45.12002563,80.14550018,55.16899872,92.20680237,20.07066727
45.01474762,80.07700348,55.33000183,92.51821899,19.46466637
44.60564041,78.80599976,54.24349976,91.84817505,18.94533348
45.02193451,79.36399841,54.20449829,92.08512115,19.09866714
44.73722076,79.08799744,54.06299973,91.16567993,18.96933365
44.57453537,78.71849823,53.48199844,91.33629608,18.45466614
44.89034271,79.27300262,54.20050049,92.51167297,18.9659996
44.77789688,79.06999969,53.76549911,92.41685486,18.33399963
45.06500244,80.09300232,54.29800034,93.51639557,18.60466766
45.01474762,80.15350342,54.27249908,93.18464661,18.5233326
45.11763382,80.50749969,54.20399857,93.23204041,18.59000015
44.9549408,80.64350128,53.4034996,92.90029144,18.9173336
44.8592453,81.24449921,53.87350082,93.79125214,19.44799995
44.70851517,81.48100281,55,93.68700409,18.98200035
45.51478958,82.07700348,56.75,95.53536224,19.45466614
45.89519882,83.2634964,57.65200043,96.36945343,19.78266716
46.24927902,84.81749725,57.55099869,96.86236572,19.40866661
46.4095726,84.78749847,57.34749985,97.14672089,21.29999924
46.28517532,84.46499634,56.72100067,95.62064362,21.07266617
45.86409378,84.19950104,56.63550186,96.3315506,21.17733383
45.75162888,84.45600128,57.04499817,95.78180695,22.13999939
46.00285721,84.9375,57.40950012,96.02823639,22.85133362
45.62483597,85.24299622,57.21149826,95.59221649,22.98533249
45.64876938,86.19300079,58.00550079,96.13249969,23.84799957
45.17983246,85.79850006,57.96350098,94.90974426,23.87800026
45.15591049,86.1894989,59.17900085,95.60170746,24.72200012
44.42620468,86.73899841,58.93450165,95.60170746,23.50333214
44.61999512,87.5039978,59.20349884,96.55903625,24.14800072
44.37117386,86.51100159,58.47200012,95.86709595,23.1673336
44.24198532,85.78350067,58.46450043,95.1751709,22.24200058
43.5840416,83.15750122,56.9640007,93.2604599,22.20066643
44.12475204,84.55449677,56.63100052,93.91448975,22.79999924
44.06015778,83.02549744,55.84700012,92.45480347,22.96666718
44.38074875,85.07250214,56.3390007,93.48795319,23.32866669
44.28743362,84.98999786,56.45949936,93.4690094,22.86333275
44.78268814,85.68900299,57.10549927,94.79601288,22.33799934
44.00273132,84.69799805,55.81399918,93.88604736,20.72400093
44.35681534,84.9865036,57.0644989,94.55905914,20.61066628
44.9716835,85.53150177,57.75400162,95.88605499,20.59333229
45.59612274,86.9509964,58.36399841,96.54008484,21.23399925
45.54111099,87.15350342,58.35699844,96.79601288,21.49799919
44.95014954,87.75,58.57300186,96.66329956,21.26399994
45.70378494,89.83100128,60.06299973,98.75808716,21.11400032
45.77557755,90.65149689,60.22100067,99.9334259,21.25799942
45.67508316,91.12449646,59.82550049,99.44056702,20.67333221
45.80428696,92.19650269,60.65399933,100.4263306,21.5126667
45.55306244,92.14600372,60.64550018,99.63961029,21.59000015
45.90715027,90.64849854,59.95500183,98.95714569,21.34866714
45.80188751,90.68499756,59.89400101,100.7296448,20.90533257
